lakeid,title_lake,title,link,citation,archive_link
aech_00192,Lower Otay Reservoir/Lower Otay Lake,About Lower Otay Reservoir,https://www.sandiego.gov/reservoirs-lakes/lower-otay-reservoir,,
aech_00192,Lower Otay Reservoir/Lower Otay Lake,Lower Otay Reservoir Boating,http://www.dbw.ca.gov/BoatingFacilities/Details/225,,
aech_00193,Modoc National Wildlife Refuge,Modoc National Wildlife Refuge Map,https://www.fws.gov/refuge/modoc/map,,
aech_00193,Modoc National Wildlife Refuge,Modoc National Wildlife Refuge,https://www.fws.gov/refuge/modoc,,
aech_00193,Modoc National Wildlife Refuge,Modoc National Wildlife Refuge Recreation,https://www.recreation.gov/camping/gateways/1521,,
aech_00194,Mono Basin,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00194,Mono Basin,Mono Lake Basin,https://waterboards.ca.gov/monolake/,,
aech_00194,Mono Basin,Mono Basin Real-time Data,https://www.monobasinresearch.org/data/mbrtdframes.htm,,
aech_00194,Mono Basin,Mono Basin Clearinghouse,https://monobasinresearch.org/historical/index.php,,
aech_00194,Mono Basin,Mono Lake Recreation,https://www.fs.usda.gov/recarea/inyo/recarea/?recid=20256,,
aech_00194,Mono Basin,Mono Basin Community Plan,https://monocounty.ca.gov/sites/default/files/fileattachments/rpac_-_mono_basin/page/4007/mb_plan_rpacfinal_06.13.12.pdf,,
aech_00194,Mono Basin,Mono Basin Regional Planning Advisory Committee (RPAC),https://monocounty.ca.gov/rpac-mono-basin,,
aech_00194,Mono Basin,Mono Basin History,https://www.monobasinhistory.org/history,,
aech_00195,Mountain Meadows Reservoir (Walker Lake),,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00195,Mountain Meadows Reservoir (Walker Lake),,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00195,Mountain Meadows Reservoir (Walker Lake),Mountain Meadows Reservoir Information,https://www.frlt.org/blog/mountain-meadows-reservoir-conservation-story/,,
aech_00195,Mountain Meadows Reservoir (Walker Lake),Mountain Meadows Reservoir Water Loss 2015,https://www.hydroreview.com/world-regions/mountain-meadows-reservoir-on-the-drought-stricken-u-s-west-coast-is-completely-empty/,,
aech_00195,Mountain Meadows Reservoir (Walker Lake),Mountain Meadows Reservoir Rebuilding Fishery,https://wildlife.ca.gov/Science-Institute/News/creating-a-new-fishery-at-mountain-meadows-reservoir1,,
aech_00195,Mountain Meadows Reservoir (Walker Lake),Mountain Meadows Watershed Restoration Action Plan (MM WRAP),http://featherriver.org/wp-content/uploads/docs/Full_Project_Proposal_MM_WRAP.pdf,,
aech_00195,Mountain Meadows Reservoir (Walker Lake),Mountain Meadows Reservoir Water Rights Agreement,http://featherriver.org/catalog/resource/280,,
aech_00196,Northern California,,,,
aech_00197,"Great Basin (CA, NV, UT, OR, WY)",,,,
aech_00199,O'Neill Forebay,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00199,O'Neill Forebay,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00199,O'Neill Forebay,O’Neill Forebay Wildlife Area,https://wildlife.ca.gov/Lands/Places-to-Visit/ONeill-Forebay-WA,,
aech_00199,O'Neill Forebay,O'Neill Dam and Forebay Information,https://www.recreation.gov/camping/gateways/37,,
aech_00199,O'Neill Forebay,O'Neill Dam,https://www.usbr.gov/projects/index.php?id=314,,
aech_00200,"O'Neill Lake/Lake O'Neill, Camp Pendleton",,,"Unitt, P. 2004. San Diego County Bird Atlas. San Diego Natural History Museum. Sdplantatlas.org/BirdAtlas/BirdPages.aspx",
aech_00200,"O'Neill Lake/Lake O'Neill, Camp Pendleton",Lake O’Neill Recreational Park,https://pendleton.usmc-mccs.org/lodging/campgrounds-rvs/lake-oneill,,
aech_00200,"O'Neill Lake/Lake O'Neill, Camp Pendleton",O’Neill Diversion Dam Technical Memorandum,https://www.usbr.gov/tsc/techreferences/hydraulics_lab/pubs/PAP/PAP-1083.pdf,,
aech_00200,"O'Neill Lake/Lake O'Neill, Camp Pendleton",Geographic Names Information System (GNIS) for Lake Earl,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/246701,,
aech_00201,Klamath Basin,,,,
aech_00203,Palmdale Lake,Palmdale Fin & Feather Club Management of Palmdale Lake,https://www.palmdalefinandfeatherclub.com/,,
aech_00203,Palmdale Lake,Geographic Names Information System (GNIS) for Lake Earl,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/272852,,
aech_00204,Perris Reservoir (Lake Perris),,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00204,Perris Reservoir (Lake Perris),,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00204,Perris Reservoir (Lake Perris),Lake Perris State Recreation Area,https://www.parks.ca.gov/?page_id=651,,
aech_00205,Ramer Lake,Geographic Names Information System (GNIS) for Lake Earl,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/247931,,
aech_00205,Ramer Lake,Imperial Wildlife Area,https://wildlife.ca.gov/Lands/Places-to-Visit/Imperial-WA#12498238-history,,
aech_00206,Sacramento National Wildlife Refuge,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00206,Sacramento National Wildlife Refuge,Sacramento National Wildlife Refuge,https://www.fws.gov/refuge/sacramento,,
aech_00207,"Salton Sea, Sonny Bono Salton Sea National Wildlife Refuge",,,"Messager, M. L., B. Lehner, G. Grill, I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603. Data is available at www.hydrosheds.org.",
aech_00207,"Salton Sea, Sonny Bono Salton Sea National Wildlife Refuge",Sonny Bono Salton Sea National Wildlife Refuge Map,https://www.fws.gov/refuge/sonny-bono-salton-sea/map,,
aech_00207,"Salton Sea, Sonny Bono Salton Sea National Wildlife Refuge",Salton Sea Background Information,https://wildlife.ca.gov/Regions/6/Salton-Sea-Program/Background,,
aech_00207,"Salton Sea, Sonny Bono Salton Sea National Wildlife Refuge",About Salton Sea,https://www.watereducation.org/aquapedia/salton-sea,,
aech_00207,"Salton Sea, Sonny Bono Salton Sea National Wildlife Refuge",Salton Sea Water Issues,https://www.ppic.org/blog/the-troubled-history-and-uncertain-future-of-the-salton-sea/,,
aech_00207,"Salton Sea, Sonny Bono Salton Sea National Wildlife Refuge",Salton Sea State Recreation Area,https://www.parks.ca.gov/?page_id=639,,
aech_00207,"Salton Sea, Sonny Bono Salton Sea National Wildlife Refuge",Salton Sea Authority,https://saltonsea.com/,,
aech_00209,San Dieguito Reservoir,San Dieguito Reservoir (SDR) - Santa Fe Irrigation District (SFID),https://www.sfidwater.org/191/San-Dieguito-Reservoir,,
aech_00209,San Dieguito Reservoir,San Dieguito Reservoir Water Storage,https://www.sfidwater.org/178/Water-Sources,,
aech_00209,San Dieguito Reservoir,San Dieguito River Watershed Management Area (WMA),https://projectcleanwater.org/watersheds/san-dieguito-wma/,,
aech_00209,San Dieguito Reservoir,San Dieguito Reservoir Rehabilitation and Flume Replacement Project,https://ceqanet.opr.ca.gov/1999111142/2,,
aech_00209,San Dieguito Reservoir,San Dieguito Reservoir Fisheries,http://www.nativefishlab.net/library/textpdf/15287.pdf,,
aech_00209,San Dieguito Reservoir,San Dieguito Watershed Fact Sheet,https://www.sandiegocounty.gov/content/dam/sdc/dpw/WATERSHED_PROTECTION_PROGRAM/watershedpdf/Watersheds/Watershed_SDG.pdf,,
aech_00209,San Dieguito Reservoir,Geographic Names Information System (GNIS) for Lake Earl,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/248832,,
aech_00210,San Jacinto Lake (Mystic Lake),Explore Important Bird Areas (IBA) Interactive Map,https://www.audubon.org/important-bird-areas/san-jacinto-valley,,
aech_00210,San Jacinto Lake (Mystic Lake),Geographic Names Information System (GNIS) for Lake Earl,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/229403,,
aech_00210,San Jacinto Lake (Mystic Lake),San Jacinto Wildlife Area,https://wildlife.ca.gov/Lands/Places-to-Visit/San-Jacinto-WA,,
aech_00211,San Joaquin Marsh Wildlife Sanctuary,,,"Santolo, G. 2021. Ground nesting by Aechmophorus grebes in Orange County, California. Western Birds 52:173-177., https://www.irwd.com/san-joaquin-marsh/san-joaquin-marsh",
aech_00212,San Luis National Wildlife Refuge,San Luis National Wildlife Refuge,https://www.fws.gov/refuge/san-luis,,
aech_00212,San Luis National Wildlife Refuge,San Luis National Wildlife Refuge Recreation,https://www.recreation.gov/camping/gateways/1596,,
aech_00213,Shasta Valley WA,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00213,Shasta Valley WA,Shasta Valley Wildlife Area,https://wildlife.ca.gov/Lands/Places-to-Visit/Shasta-Valley-WA,,
aech_00213,Shasta Valley WA,Shasta Valley Wildlife Area Public Use Map,https://nrm.dfg.ca.gov/FileHandler.ashx?DocumentID=88804&inline,,
aech_00215,South Wilbur Flood Area,,,,
aech_00216,"Southern California summary of Cachuma Reservoir, Casitas Reservoir, Skinner Reservoir, Lake Hodges, and Lower Otay",,,,
aech_00217,Stockton,,"Lake coordinates, Google Earth, earth.google.com/web/",,
aech_00218,Stony Gorge Reservoir,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00218,Stony Gorge Reservoir,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00218,Stony Gorge Reservoir,Stony Gorge Reservoir,https://www.usbr.gov/mp/ncao/stony-gorge/index.html,,
aech_00218,Stony Gorge Reservoir,Stony Gorge Reservoir Recreation,https://www.recreation.gov/camping/gateways/46,,
aech_00218,Stony Gorge Reservoir,Stony Gorge Reservoir Water Level,http://cdec.water.ca.gov/river/res_STG.html,,
aech_00218,Stony Gorge Reservoir,Orland Project,https://www.usbr.gov/projects/index.php?id=373,,
aech_00218,Stony Gorge Reservoir,Stony Gorge Reservoir Fish Advisory,https://oehha.ca.gov/media/downloads/advisories/stonygorgeresposter072018.pdf,,
aech_00219,Sutter Basin,Sutter Basin Conservation Bank,https://wesmitigation.com/projects/sutter-basin-conservation-bank/,,
aech_00219,Sutter Basin,Geographic Names Information System (GNIS) for Lake Earl,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/235842,,
aech_00219,Sutter Basin,Basin Irrigation and Drainage Authority (BIDA),https://sutterbasinwater.com/about/basin-irrigation-and-drainage-authority/,,
aech_00219,Sutter Basin,Sutter Basin Feasibility Study,https://www.spk.usace.army.mil/Missions/Civil-Works/Sutter/,,
aech_00220,Sweetwater Reservoir/Sweetwater Lake,Geographic Names Information System (GNIS) for Lake Earl,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/273984,,
aech_00220,Sweetwater Reservoir/Sweetwater Lake,Sweetwater Reservoir Information,https://www.sweetwater.org/258/Sweetwater-Reservoir,,
aech_00221,"The 6 Lakes (Clear, Eagle, Almanor, Thermalito, Davis and Antelope)",,,,
aech_00222,Thermalito Afterbay,,,"Kyle, K., D. Arsenault, N. Lunder, M. Waits, F. Hayes, S. Overlock, J. Patten, and R. Martin. 2013. Conservation of Aechmophorus Grebe Colonies at Six Northern California Lakes. Final Report.; Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.; Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00222,Thermalito Afterbay,,,"Messager, M. L., B. Lehner, G. Grill,  I. Nedeva, and O. Schmitt. 2016. Estimating the volume and age of water stored in global lakes using a geo-statistical approach. Nature Communications 7:13603.  Data is available at www.hydrosheds.org.",
aech_00222,Thermalito Afterbay,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00222,Thermalito Afterbay,Oroville-Thermalito Complex,https://norcalwater.org/efficient-water-management/efficient-water-management-regional-sustainability/water-maps/oroville/,,
aech_00222,Thermalito Afterbay,Grebes at Thermalito Afterbay,https://www.altacal.org/western-and-clarks-grebes,,
aech_00222,Thermalito Afterbay,Thermalito Forebay Recreation,https://water.ca.gov/What-We-Do/Recreation/Lake-Oroville-Recreation,,
aech_00222,Thermalito Afterbay,Oroville Wildlife Area,https://wildlife.ca.gov/Lands/Places-to-Visit/Oroville-WA,,
aech_00222,Thermalito Afterbay,Harmful Algal Bloom (HAB) Advisories,https://indicators.ucdavis.edu/cwip/huc/180201590201,,
aech_00222,Thermalito Afterbay,Geographic Names Information System (GNIS) for Lake Earl,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/236232,,
aech_00223,Tinemaha Reservoir,,,"Lehner, B., C. Reidy Liermann, C. Revenga, C. Vorosmarty, B. Fekete, P. Crouzet, P. Doll, M. Endejan, K. Frenken, J. Magome, C. Nilsson, J.C. Robertson, R. Rodel, N. Sindorf, and D. Wisser. 2011. Global Reservoir and Dam Database, Version 1 (GRanDv1): Dams, Revision 01. Palisades, New York: NASA Socioeconomic Data and Applications Center (SEDAC).",
aech_00223,Tinemaha Reservoir,,,,
aech_00223,Tinemaha Reservoir,Tinemaha Reservoir Real-time Water Data,http://stratus.water.ca.gov/dynamicapp/QueryMonthly?s=TNM,,
aech_00223,Tinemaha Reservoir,Sierra Nevada Mountains Snowmelt,https://www.pnnl.gov/science/highlights/highlight.asp?id=1574,,
aech_00223,Tinemaha Reservoir,Tinemaha Reservoir Water Quality,https://www.waterboards.ca.gov/water_issues/programs/tmdl/records/region_6/2006/ref186.pdf,,
aech_00223,Tinemaha Reservoir,Tinemaha Reservoir Water Capacity,http://cdec.water.ca.gov/cgi-progs/profile?s=TNM&type=res,,
aech_00224,Topaz Lake,Topaz Lake Recreation Area Information,https://communityservices.douglascountynv.gov/parks/topaz_lake_recreation_area,,
aech_00224,Topaz Lake,Explore Important Bird Areas (IBA) Interactive Map,https://www.audubon.org/important-bird-areas/topaz-lake-area,,
aech_00224,Topaz Lake,Geographic Names Information System (GNIS) for Lake Earl,https://edits.nationalmap.gov/apps/gaz-domestic/public/gaz-record/861754,,
aech_00224,Topaz Lake,Topaz Lake Information,https://www.monocounty.org/places-to-go/lakes-rivers-creeks/topaz-lake/,,
aech_00224,Topaz Lake,Topaz Lake Climate Summary,https://wrcc.dri.edu/cgi-bin/cliMAIN.pl?nv8186,,
